id,listing,rental_condition,details,agency,address,latitude,longitude,transaction_type,deposit,monthly_rent,housing_type,area_info,floor_info,direction
141,집주인다가구,"월세5,000/115","단독/다가구37/28m², 3/5층, 남서향",모던공인중개사사무소,서울시 광진구 자양동 770-11,37.5386673518562,127.081320473941,월세,5000,115,단독/다가구,37/28m,3/5층,남서향
142,빌라,전세3억,"빌라37/29m², 중/5층, 남서향",바이킹공인중개사사무소,서울시 광진구 자양동 598-11,37.5309769168391,127.077072904838,전세,30000,0,빌라,37/29m,중/5층,남서향
143,집주인빌라,"월세3,000/130","빌라41/29m², 2/5층, 북서향",미스터홈즈부동산공인중개사사무소구의자양센터,서울시 광진구 자양동 598-11,37.5309769168391,127.077072904838,월세,3000,130,빌라,41/29m,2/5층,북서향
144,집주인빌라,"월세2억 4,000/20","빌라48/38m², 2/5층, 동향",자양공인중개사 사무소,서울시 광진구 자양동 227-252,37.5365626589879,127.07583892585,월세,24000,20,빌라,48/38m,2/5층,동향
145,빌라,전세3억,"빌라37/29m², 중/5층, 남동향",모아이공인중개사사무소,서울시 광진구 자양동 598-4,37.5310661889364,127.077099131225,전세,30000,0,빌라,37/29m,중/5층,남동향
146,집주인빌라,"월세5,000/150","빌라40/29m², 저/6층, 남동향",주식회사바로부동산중개사무소,서울시 광진구 자양동 612-47,37.5354032141644,127.080786741139,월세,5000,150,빌라,40/29m,저/6층,남동향
149,집주인단독,"월세1,000/60","단독/다가구35/35m², B1/2층, 남향",부동산스타 공인중개사 사무소,서울시 광진구 자양동,37.5311077958687,127.073018338792,월세,1000,60,단독/다가구,35/35m,B1/2층,남향
150,집주인빌라,"전세1억 9,000","빌라28/21m², 중/5층, 서향",모아이공인중개사사무소,서울시 광진구 자양동 603-5,37.5316493096156,127.07683374552,전세,19000,0,빌라,28/21m,중/5층,서향
151,집주인빌라,"전세1억 9,000","빌라28/21m², 중/5층, 서향",모아이공인중개사사무소,서울시 광진구 자양동 603-5,37.5316493096156,127.07683374552,전세,19000,0,빌라,28/21m,중/5층,서향
152,집주인빌라,전세3억,"빌라26/22m², 중/6층, 남서향",주식회사부동산중개법인수호,서울시 광진구 자양동 687-5,37.5320337902123,127.088632730058,전세,30000,0,빌라,26/22m,중/6층,남서향
153,집주인빌라,"월세1억 8,000/55","빌라35/29m², 2/6층, 남향",굿모닝부동산공인중개사사무소,서울시 광진구 자양동 647-22,37.5289666522414,127.080905489971,월세,18000,55,빌라,35/29m,2/6층,남향
154,집주인빌라,"전세3억 1,500","빌라49/37m², 5/6층, 남향",바이킹공인중개사사무소,서울시 광진구 자양동 651-37,37.530431151501,127.082193422667,전세,31500,0,빌라,49/37m,5/6층,남향
155,빌라,전세3억,"빌라27/22m², 고/6층, 남향",스위트공인중개사사무소,서울시 광진구 자양동 57-97,37.5341829070369,127.064845867103,전세,30000,0,빌라,27/22m,고/6층,남향
156,집주인빌라,전세3억,"빌라26/22m², 중/6층, 남서향",주식회사부동산중개법인수호,서울시 광진구 자양동 687-5,37.5320337902123,127.088632730058,전세,30000,0,빌라,26/22m,중/6층,남서향
157,집주인빌라,"전세2억 9,000","빌라38/31m², 5/6층, 동향",현대부동산공인중개사사무소,서울시 광진구 자양동 218-15,37.5361189400764,127.080960397441,전세,29000,0,빌라,38/31m,5/6층,동향
158,일반원룸,"월세1,500/65","원룸21/21m², 3/4층, 북동향",자양동부동산공인중개사사무소,서울시 광진구 자양동 12-11,37.5397760339027,127.063710727831,월세,1500,65,원룸,21/21m,3/4층,북동향
159,빌라,전세3억 400,"빌라38/28m², 2/4층, 서향",바른공인중개사사무소,서울시 광진구 자양동 12-11,37.5397760339027,127.063710727831,전세,30400,0,빌라,38/28m,2/4층,서향
160,일반원룸,"월세5,000/65","원룸-/25m², 3/5층, 남향",자양공인중개사 사무소,서울시 광진구 자양동 227-293,37.5360066662916,127.07539393337,월세,5000,65,원룸,-/25m,3/5층,남향
161,집주인다가구,"월세3,000/85","단독/다가구20/19m², 고/5층, 남동향",알파부동산공인중개사사무소,서울시 광진구 자양동 227-187,37.5372246696434,127.075203830108,월세,3000,85,단독/다가구,20/19m,고/5층,남동향
162,집주인다가구,"월세1억 7,800/8","단독/다가구63/27m², 4/4층, 동향",한국부동산,서울시 광진구 자양동 669-8,37.5286649248442,127.084356734275,월세,17800,8,단독/다가구,63/27m,4/4층,동향
163,빌라,전세3억,"빌라37/29m², 중/5층, 남서향",바이킹공인중개사사무소,서울시 광진구 자양동 598-11,37.5309769168391,127.077072904838,전세,30000,0,빌라,37/29m,중/5층,남서향
164,빌라,전세3억,"빌라37/29m², 중/5층, 남서향",바이킹공인중개사사무소,서울시 광진구 자양동 598-4,37.5310661889364,127.077099131225,전세,30000,0,빌라,37/29m,중/5층,남서향
165,빌라,전세3억,"빌라37/29m², 중/5층, 남서향",바이킹공인중개사사무소,서울시 광진구 자양동 598-4,37.5310661889364,127.077099131225,전세,30000,0,빌라,37/29m,중/5층,남서향
166,집주인다가구,"월세1,500/93","단독/다가구30/28m², 5/5층, 동향",으뜸공인중개사사무소,서울시 광진구 자양동 603-20,37.5317446089839,127.077012826817,월세,1500,93,단독/다가구,30/28m,5/5층,동향
167,집주인빌라,"전세2억 5,000","빌라39/30m², 중/6층, 북향",다모아공인중개사사무,서울시 광진구 자양동 661-33,37.53180017205,127.083166663722,전세,25000,0,빌라,39/30m,중/6층,북향
168,집주인다가구,"월세2,000/50","단독/다가구-/35m², 2/4층, 동향",으뜸공인중개사사무소,서울시 광진구 자양동 618-3,37.5337693817724,127.080196195234,월세,2000,50,단독/다가구,-/35m,2/4층,동향
169,집주인빌라,"월세1억 2,800/2","빌라22/17m², 2/5층, 동향",으뜸공인중개사사무소,서울시 광진구 자양동 622-28,37.5344146412862,127.080911148718,월세,12800,2,빌라,22/17m,2/5층,동향
171,상가주택,"전세1억 7,000","상가주택42/42m², 중/4층, 동향",부동산월드공인중개사사무소,서울시 광진구 자양동 553-55,37.5320197404108,127.070276990753,전세,17000,0,상가주택,42/42m,중/4층,동향
172,다가구,월세1억/35,"단독/다가구19/19m², 5/5층, 남향",일타행정사.공인중개사사무소,서울시 광진구 자양동 604-14,37.5315786967263,127.077484099175,월세,10000,35,단독/다가구,19/19m,5/5층,남향
173,상가주택,"월세2,000/50","상가주택24/24m², 2/4층, 동향",월드공인중개사사무소,서울시 광진구 자양동 553-47,37.5328002607839,127.069391165077,월세,2000,50,상가주택,24/24m,2/4층,동향
174,다가구,"월세5,000/45","단독/다가구25/19m², 4/5층, 남향",금방부동산공인중개사사무소,서울시 광진구 자양동 553-47,37.5328002607839,127.069391165077,월세,5000,45,단독/다가구,25/19m,4/5층,남향
175,단독,"월세1,000/60","단독/다가구19/19m², 2/5층, 남서향",찐부동산공인중개사사무소,서울시 광진구 자양동,37.5311077958687,127.073018338792,월세,1000,60,단독/다가구,19/19m,2/5층,남서향
176,단독,월세400/35,"단독/다가구20/20m², 2/2층, 북동향",부동산스타 공인중개사 사무소,서울시 광진구 자양동 802-1,37.5361926724967,127.077969170111,월세,400,35,단독/다가구,20/20m,2/2층,북동향
177,빌라,전세3억,"빌라36/29m², 4/5층, 남동향",혜안공인중개사사무소,서울시 광진구 자양동 802-1,37.5361926724967,127.077969170111,전세,30000,0,빌라,36/29m,4/5층,남동향
178,다가구,월세500/30,"단독/다가구16/16m², 1/3층, 남서향",성지공인중개사사무소,서울시 광진구 자양동 685-14,37.5317740739304,127.086755697134,월세,500,30,단독/다가구,16/16m,1/3층,남서향
179,다가구,"전세1억 1,000","단독/다가구17/17m², B1/1층, 남동향",자양동부동산공인중개사사무소,서울시 광진구 자양동 12-20,37.5395876993546,127.063924759335,전세,11000,0,단독/다가구,17/17m,B1/1층,남동향
180,빌라,"월세1,000/65","빌라12/12m², 2/5층, 남향",일타행정사.공인중개사사무소,서울시 광진구 자양동 603,37.5320497274074,127.076952272319,월세,1000,65,빌라,12/12m,2/5층,남향
181,단독,전세1억,"단독/다가구39/39m², B1/3층, 남향",서울공인중개사사무소,서울시 광진구 자양동 638-32,37.5304664774513,127.07928418013,전세,10000,0,단독/다가구,39/39m,B1/3층,남향
182,단독,전세2억,"단독/다가구36/36m², 2/2층, 남동향",서울부동산공인중개사사무소,서울시 광진구 자양동,37.5311077958687,127.073018338792,전세,20000,0,단독/다가구,36/36m,2/2층,남동향
183,단독,월세500/40,"단독/다가구30/30m², 저/3층, 동향",부동산월드공인중개사사무소,서울시 광진구 자양동,37.5311077958687,127.073018338792,월세,500,40,단독/다가구,30/30m,저/3층,동향
184,단독,월세700/40,"단독/다가구23/23m², 3/4층, 남향",서울공인중개사사무소,서울시 광진구 자양동,37.5311077958687,127.073018338792,월세,700,40,단독/다가구,23/23m,3/4층,남향
185,단독,"전세1억 7,000","단독/다가구48/48m², 2/2층, 남동향",우방공인중개사사무소,서울시 광진구 자양동,37.5311077958687,127.073018338792,전세,17000,0,단독/다가구,48/48m,2/2층,남동향
186,빌라,"월세1억 5,000/60","빌라40/21m², 3/6층, 동향",동산이형공인중개사사무소,서울시 광진구 자양동,37.5311077958687,127.073018338792,월세,15000,60,빌라,40/21m,3/6층,동향
187,다가구,월세1억/47,"단독/다가구27/27m², 2/4층, 동향",부동산스타 공인중개사 사무소,서울시 광진구 자양동 223-13,37.5371017691718,127.078802641962,월세,10000,47,단독/다가구,27/27m,2/4층,동향
188,빌라,"전세1억 7,000","빌라41/41m², B1/4층, 남향",희망공인중개사사무소,서울시 광진구 자양동 513-8,37.5355566053097,127.07075256966,전세,17000,0,빌라,41/41m,B1/4층,남향
189,집주인일반원룸,전세2억,"원룸-/15m², 5/5층, 남향",가나공인중개사사무소,서울시 광진구 자양동 46-33,37.5352864357348,127.065529413524,전세,20000,0,원룸,-/15m,5/5층,남향
190,다가구,"월세1,000/60","단독/다가구31/31m², 1/3층, 남서향",새우리공인중개사사무소,서울시 광진구 자양동 46-33,37.5352864357348,127.065529413524,월세,1000,60,단독/다가구,31/31m,1/3층,남서향
191,다가구,"월세1,000/30","단독/다가구15/15m², B1/3층, 서향",부동산스타 공인중개사 사무소,서울시 광진구 자양동 222-15,37.5372197763705,127.07910780716,월세,1000,30,단독/다가구,15/15m,B1/3층,서향
192,단독,"월세1,000/30","단독/다가구23/23m², B1/2층, 북동향",부동산스타 공인중개사 사무소,서울시 광진구 자양동 802-1,37.5361926724967,127.077969170111,월세,1000,30,단독/다가구,23/23m,B1/2층,북동향
193,빌라,전세3억,"빌라37/29m², 중/5층, 남동향",모아이공인중개사사무소,서울시 광진구 자양동 598-4,37.5310661889364,127.077099131225,전세,30000,0,빌라,37/29m,중/5층,남동향
194,빌라,전세3억,"빌라37/29m², 중/5층, 남동향",모아이공인중개사사무소,서울시 광진구 자양동 598-4,37.5310661889364,127.077099131225,전세,30000,0,빌라,37/29m,중/5층,남동향
201,집주인다가구,"월세5,000/35","단독/다가구-/19m², 4/5층, 북향",으뜸공인중개사사무소,서울시 광진구 자양동 657-6,37.5336778254967,127.084102949194,월세,5000,35,단독/다가구,-/19m,4/5층,북향
202,빌라,전세3억,"빌라37/29m², 중/5층, 남서향",바이킹공인중개사사무소,서울시 광진구 자양동 598-11,37.5309769168391,127.077072904838,전세,30000,0,빌라,37/29m,중/5층,남서향
203,집주인빌라,"월세2억 7,000/5","빌라35/29m², 고/5층, 북동향",바른공인중개사사무소,서울시 광진구 자양동 52-100,37.5346994439498,127.065348551595,월세,27000,5,빌라,35/29m,고/5층,북동향
204,일반원룸,월세700/40,"원룸23/22m², 중/5층, 남향",으뜸공인중개사사무소,서울시 광진구 자양동 606-40,37.5317574044979,127.078651410772,월세,700,40,원룸,23/22m,중/5층,남향
205,집주인다가구,월세300/35,"단독/다가구-/23m², B1/2층, 남서향",늘온공인중개사사무소,서울시 광진구 자양동 91-28,37.5326825686491,127.064336574284,월세,300,35,단독/다가구,-/23m,B1/2층,남서향
206,집주인다가구,전세2억,"단독/다가구50/45m², 3/4층, 남서향",우리공인중개사사무소,서울시 광진구 자양동 91-28,37.5326825686491,127.064336574284,전세,20000,0,단독/다가구,50/45m,3/4층,남서향
207,집주인빌라,"전세1억 8,000","빌라32/28m², 4/5층, 동향",와우부동산공인중개사사무소,서울시 광진구 자양동 655-40,37.5328198763065,127.083107719128,전세,18000,0,빌라,32/28m,4/5층,동향
208,집주인빌라,"전세1억 9,000","빌라28/21m², 중/5층, 서향",모아이공인중개사사무소,서울시 광진구 자양동 603-5,37.5316493096156,127.07683374552,전세,19000,0,빌라,28/21m,중/5층,서향
209,집주인빌라,"월세1억 5,000/60","빌라40/21m², 중/6층, 남서향",동산이형공인중개사사무소,서울시 광진구 자양동 687-13,37.5321552034742,127.088808124682,월세,15000,60,빌라,40/21m,중/6층,남서향
210,집주인단독,"월세3,000/70","단독/다가구-/36m², 4/5층, 남서향",늘온공인중개사사무소,서울시 광진구 자양동 687-13,37.5321552034742,127.088808124682,월세,3000,70,단독/다가구,-/36m,4/5층,남서향
211,집주인빌라,"전세2억 5,000","빌라38/29m², 중/5층, 남동향",주식회사로앤리부동산중개법인,서울시 광진구 자양동 687-13,37.5321552034742,127.088808124682,전세,25000,0,빌라,38/29m,중/5층,남동향
212,집주인빌라,"전세1억 9,000","빌라28/21m², 중/5층, 서향",모아이공인중개사사무소,서울시 광진구 자양동 603-5,37.5316493096156,127.07683374552,전세,19000,0,빌라,28/21m,중/5층,서향
213,다가구,"월세7,000/80","단독/다가구47/44m², 3/3층, 남향",경희탑부동산공인중개사사무소,서울시 광진구 자양동 628-7,37.5340230085651,127.083581643926,월세,7000,80,단독/다가구,47/44m,3/3층,남향
214,다가구,"전세7,000","단독/다가구-/26m², 4/4층, 남향",롯데신용공인중개사사무소,서울시 광진구 자양동 845-15,37.5373147099337,127.065471447316,전세,7000,0,단독/다가구,-/26m,4/4층,남향
215,빌라,월세3억/15,"빌라40/29m², 중/6층, 남서향",주식회사부동산중개법인수호,서울시 광진구 자양동 845-15,37.5373147099337,127.065471447316,월세,30000,15,빌라,40/29m,중/6층,남서향
216,단독,"월세2,000/40","단독/다가구52/29m², B1/2층, 남동향",새롬공인중개사사무소,서울시 광진구 자양동,37.5311077958687,127.073018338792,월세,2000,40,단독/다가구,52/29m,B1/2층,남동향
217,빌라,전세3억,"빌라29/29m², 4/5층, 남서향",정공인중개사사무소,서울시 광진구 자양동 598-4,37.5310661889364,127.077099131225,전세,30000,0,빌라,29/29m,4/5층,남서향
